,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
3701,40901,Jessica,Marquez,,1974-10-27,30.09,2023-01-21,Knight LLC,Restaurant
3702,523825,Jacob,Nelson,F,1998-10-21,243.85,2023-07-25,"Wallace, Beck and Vasquez",Clothing
3703,596271,Jessica,Solis,F,1969-10-28,302.34,2023-01-22,Evans-Burch,Market
3704,239407,Rhonda,Ryan,,1970-10-28,148.54,2023-04-23,"Thompson, King and Russell",Clothing
3706,227372,Andrew,Cunningham,F,1994-10-22,152.22,2023-09-17,Wallace-Alexander,Electronics
3710,631674,Jack,Miller,F,1952-11-01,93.07,2023-05-14,Gonzales-Martinez,Restaurant
3711,507718,Anna,Lee,F,1964-10-29,980.55,2023-03-29,Martinez LLC,Travel
3714,23263,Christy,Lopez,F,1996-10-21,407.02,2023-05-20,Kelly-Meadows,Market
3715,651446,Marc,Wright,,1969-10-28,101.77,2023-09-02,"Benson, Mclean and Castro",Cosmetic
3720,127495,Joseph,Carroll,F,1982-10-25,196.87,2023-04-11,Mitchell-Dominguez,Cosmetic
3721,460289,Leslie,Smith,F,1971-10-28,150.35,2023-08-08,Rodriguez Ltd,Clothing
3722,74940,Joel,Wilson,F,1978-10-26,286.59,2023-02-23,"Jackson, Henderson and Payne",Clothing
3724,462831,Tiffany,Shelton,F,1971-10-28,41.56,2023-05-31,Brown-Taylor,Clothing
3725,420251,Mary,Davies,F,1951-11-02,699.15,2023-08-11,Simon-Morrow,Travel
3727,436308,John,Winters,F,1974-10-27,17.37,2023-05-20,Rodriguez-Wells,Restaurant
3731,289958,Grace,Elliott,,1962-10-30,125.23,2023-08-29,Hester Group,Cosmetic
3732,525862,Alexandra,Gray,F,2000-10-20,73.67,2023-05-02,Cox-Allen,Restaurant
3736,12879,Jennifer,Houston,F,1965-10-29,434.94,2023-02-03,"Daniels, Holt and Duncan",Market
3738,219668,Christian,Stuart,F,1954-11-01,935.74,2023-03-07,Snyder PLC,Travel
3740,706394,Sean,Miller,F,1984-10-24,506.02,2023-04-12,Hamilton-Morris,Electronics
3743,770410,Amanda,Vega,F,1960-10-30,98.95,2023-04-08,Evans PLC,Restaurant
3744,294306,Michael,Landry,F,1957-10-31,85.47,2023-09-12,"Hooper, Morrow and Fisher",Cosmetic
3745,987127,Philip,Haynes,F,1990-10-23,163.36,2023-06-06,"Smith, Wright and Baker",Cosmetic
3746,811567,David,Bennett,F,1986-10-24,354.29,2023-01-03,Olson-Lopez,Market
3750,504795,Teresa,Porter,F,1958-10-31,57.18,2023-03-14,"Fernandez, Evans and Clark",Restaurant
3752,226413,Mark,Richards,F,1985-10-24,77.29,2023-07-07,Hale-Horn,Cosmetic
3753,783103,Melissa,Contreras,F,2003-10-20,2549.26,2023-08-05,Gray and Sons,Travel
3755,13009,Ashley,Townsend,F,1985-10-24,229.96,2023-08-17,Burnett-Anthony,Travel
3756,899653,Richard,Gomez,F,1987-10-24,660.78,2023-08-12,Delacruz-Graves,Electronics
3759,325614,Rachael,Reed,F,1978-10-26,2621.7,2023-04-16,"Patterson, Donovan and Singh",Travel
3763,78877,Carlos,Costa,F,1979-10-26,59.34,2023-02-03,Bass LLC,Restaurant
3766,654694,David,Graves,,1949-11-02,659.45,2023-02-18,Hicks Group,Electronics
3767,596954,Ivan,Greene,F,1976-10-26,356.42,2023-05-03,Howard-Chapman,Market
3768,552251,Brittany,Johnson,,1991-10-23,138.7,2023-07-10,Williams Inc,Clothing
3770,993242,Debra,Mccormick,F,1970-10-28,219.74,2023-05-13,White-Taylor,Clothing
3771,273427,Robert,Smith,,1963-10-30,157.19,2023-03-04,Osborn LLC,Clothing
3772,535902,Benjamin,Lowe,F,1977-10-26,2007.81,2023-01-16,Williams Group,Travel
3773,457735,Brendan,Richardson,F,1974-10-27,79.64,2023-06-13,Adams and Sons,Electronics
3774,980115,Meredith,Thompson,F,1983-10-25,30.98,2023-09-07,Rivera and Sons,Restaurant
3776,555850,Crystal,Jones,F,1977-10-26,71.32,2023-05-12,"Sanford, Compton and Herrera",Restaurant
3778,274554,David,Lopez,F,1966-10-29,82.11,2023-08-31,Lewis-Rice,Cosmetic
3779,962853,James,Jenkins,F,2000-10-20,960.58,2023-04-06,"Glover, Wells and Reynolds",Electronics
3780,993552,Walter,Walker,F,1968-10-28,891.21,2023-10-06,Gentry-Ortiz,Electronics
3784,487141,Elizabeth,Mullen,F,1973-10-27,227.33,2023-06-20,Thompson PLC,Clothing
3787,506756,John,Rubio,F,1974-10-27,62.57,2023-01-22,"Medina, Butler and Blair",Cosmetic
3791,415780,David,Hanson,,1958-10-31,1456.57,2023-03-16,Gonzales-Roberts,Travel
3792,514104,Philip,Lopez,F,1995-10-22,105.27,2023-02-19,Castillo-Scott,Clothing
3793,644019,Bethany,Bailey,F,1973-10-27,58.96,2023-01-08,"Nelson, Malone and Hansen",Cosmetic
3794,517646,Robert,White,F,1993-10-22,389.27,2023-07-01,Rich and Sons,Market
3795,663608,Victoria,Alexander,F,1964-10-29,68.27,2023-02-17,Mccoy-Davila,Restaurant
3796,215227,Crystal,Cook,F,1963-10-30,182.26,2023-05-21,Martin Inc,Clothing
3799,645660,Travis,Frazier,F,1994-10-22,157.99,2023-08-21,"Maddox, Rogers and Myers",Cosmetic
3800,992189,Wendy,Lee,F,1989-10-23,95.02,2023-03-25,"Pierce, Smith and Ferguson",Electronics
3801,484885,Jared,Gillespie,F,2001-10-20,227.12,2023-05-23,Bowers-Johnson,Clothing
3804,361920,Christopher,Lucas,F,1986-10-24,302.79,2023-01-19,Smith-Fuller,Market
3806,967979,James,Jackson,F,1954-11-01,68.64,2023-02-23,Martinez-Wilson,Restaurant
3809,348016,Carlos,Velasquez,F,1995-10-22,28.18,2023-08-22,Dalton-Howard,Clothing
3810,96565,Toni,Marshall,F,1988-10-23,224.47,2023-06-25,"Rogers, Johnson and Bailey",Clothing
3812,499925,Justin,Peters,,2003-10-20,370.15,2023-01-10,"Bauer, Ross and Jimenez",Market
3813,29722,Angela,Moore,F,1980-10-25,246.33,2023-10-05,"Fernandez, Wilson and Allen",Clothing
3814,958525,Deborah,Anderson,F,1969-10-28,155.56,2023-06-19,Cook-Lucero,Cosmetic
3816,218280,Lisa,Trujillo,,2004-10-19,176.56,2023-08-02,Jennings-Reed,Electronics
3819,847811,Lisa,Rose,F,1980-10-25,111.65,2023-06-28,Baker Inc,Electronics
3821,845920,Lisa,Lopez,F,1987-10-24,747.25,2023-01-04,Williams and Sons,Travel
3822,930713,Elizabeth,Williams,,1958-10-31,84.51,2023-02-25,Pratt and Sons,Restaurant
3823,579043,Heather,Evans,F,1987-10-24,111.19,2023-09-12,Yates-Rodriguez,Market
3824,309257,Brooke,Santana,F,1997-10-21,37.8,2023-05-26,"Davis, Williams and Leon",Restaurant
3825,212892,Nicholas,Mcdonald,F,2005-10-19,69.04,2023-05-10,Tran-Spencer,Restaurant
3826,595047,John,Cortez,F,1974-10-27,319.6,2023-04-04,Smith Ltd,Travel
3827,602299,Devin,Berger,F,1993-10-22,10.24,2023-01-25,Alexander PLC,Cosmetic
3828,12008,Bradley,Hanna,F,1968-10-28,1555.39,2023-09-06,Brown-Mcguire,Travel
3829,428104,Brian,Smith,F,1992-10-22,44.48,2023-04-24,"Henson, Price and Randall",Cosmetic
3831,277198,Scott,Chambers,F,1980-10-25,780.25,2023-05-22,Fisher-Huber,Electronics
3833,411091,Marcus,Morris,F,1988-10-23,696.74,2023-04-02,Miller-Francis,Electronics
3834,517136,Katherine,Robinson,F,1964-10-29,15.19,2023-04-03,"Gill, Miller and Powers",Cosmetic
3839,687125,John,Lewis,F,1976-10-26,956.61,2023-09-08,Webb and Sons,Electronics
3840,31823,Timothy,Ryan,F,2005-10-19,292.11,2023-09-13,Davis-Martin,Clothing
3841,249867,Christopher,Hall,F,1966-10-29,202.96,2023-09-05,Norris LLC,Clothing
3842,419648,Sylvia,Beard,F,1958-10-31,153.65,2023-03-12,"Rodriguez, Rubio and Phillips",Cosmetic
3844,638852,Nicole,Huber,F,1950-11-02,211.15,2023-05-26,Bush-Anthony,Market
3846,379486,Michael,Walker,F,1985-10-24,26.89,2023-06-06,Yang-Roman,Restaurant
3847,297171,Rhonda,Welch,,1967-10-29,70.5,2023-06-07,Burnett Group,Restaurant
3849,175405,Christina,Clark,,1976-10-26,80.13,2023-04-14,Weeks Ltd,Cosmetic
3850,133342,Melissa,Bond,F,1952-11-01,51.21,2023-07-09,"Tate, Smith and Owens",Clothing
3851,722316,Robyn,Elliott,F,1981-10-25,2845.49,2023-04-06,Ross-Lawrence,Travel
3854,450761,Alyssa,Washington,F,1964-10-29,79.11,2023-01-22,Horne-Butler,Market
3855,547961,Mark,Taylor,F,1952-11-01,58.76,2023-09-25,"Brown, Ingram and Mejia",Restaurant
3859,35096,James,Henson,,1982-10-25,2568.11,2023-07-19,Moore LLC,Travel
3861,279321,Olivia,Lee,F,1970-10-28,41.16,2023-05-01,Callahan LLC,Restaurant
3865,877426,Karen,Acosta,F,1959-10-31,31.48,2023-07-08,Mayo and Sons,Restaurant
3867,980542,Brittany,Mitchell,F,1971-10-28,34.24,2023-05-13,Baker Ltd,Restaurant
3871,389760,Anthony,Sloan,F,1966-10-29,409.26,2023-07-05,"Cruz, Riley and Carter",Market
3874,407752,Alison,Wagner,F,1971-10-28,409.1,2023-10-02,Williams Group,Market
3880,603277,Dennis,Robinson,F,1966-10-29,82.56,2023-07-21,Rios Group,Restaurant
3881,23433,Donna,Gallegos,F,1996-10-21,652.41,2023-04-17,Parker-Taylor,Electronics
3882,16167,Gabriel,Frazier,F,1994-10-22,918.86,2023-06-01,Taylor-Miller,Electronics
3883,545999,Rebecca,Mitchell,F,1995-10-22,94.04,2023-06-08,Smith-Stephenson,Restaurant
3884,58937,Marcus,Fischer,F,1969-10-28,49.73,2023-06-30,"Russell, Weiss and Sanchez",Restaurant
3886,840423,Emily,Hall,,2003-10-20,71.63,2023-04-03,"Case, Ray and Reid",Restaurant
3887,596212,Lisa,Watson,F,1967-10-29,164.37,2023-04-27,Garcia Ltd,Market
3888,136554,Carlos,Nelson,F,2000-10-20,1559.59,2023-06-11,"Johnson, Peck and Stokes",Travel
3890,88238,Holly,Hoover,F,1988-10-23,82.62,2023-08-19,"Davis, Brooks and Hughes",Cosmetic
3891,247890,Jasmine,Williams,,1980-10-25,1517.09,2023-03-21,Lin PLC,Travel
3892,272973,Christopher,Shannon,,1952-11-01,220.05,2023-07-18,Newton-Chandler,Clothing
3894,956903,Kimberly,Romero,F,1995-10-22,920.52,2023-06-20,"Becker, Johnson and Hogan",Electronics
3895,817252,Brandon,Paul,F,1982-10-25,85.77,2023-06-16,Matthews-Barry,Clothing
3897,457023,Alec,Jackson,F,1991-10-23,363.34,2023-09-06,"Galvan, Phillips and Austin",Market
3901,312599,Brittany,Frank,F,1965-10-29,389.77,2023-09-11,Marshall-Hill,Market
3903,655347,Steven,Armstrong,F,1998-10-21,122.23,2023-03-26,Mullins and Sons,Clothing
3905,128811,Shelby,Austin,F,1992-10-22,32.8,2023-07-28,Stuart-Hansen,Clothing
3906,754254,Ricardo,Perez,F,1998-10-21,940.47,2023-08-22,Yu-Wolfe,Travel
3911,712293,Michael,Hubbard,F,1977-10-26,46.31,2023-06-04,Anderson LLC,Market
3913,28391,Tony,Bauer,,1985-10-24,36.54,2023-03-12,"Stafford, Noble and Chandler",Restaurant
3915,82794,Katherine,Barry,F,1952-11-01,340.33,2023-07-27,Bernard PLC,Travel
3917,956077,Theresa,Snyder,,1997-10-21,37.01,2023-02-23,Wilson-Jones,Market
3918,745752,Michael,Smith,,1963-10-30,64.65,2023-07-11,Fernandez PLC,Market
3919,340940,Matthew,Bowen,F,1984-10-24,297.42,2023-01-25,Rivera-Harrison,Clothing
3920,312422,Christopher,Bass,F,1958-10-31,60.94,2023-09-29,Stein-Horton,Restaurant
3924,411733,Neil,Bush,F,1976-10-26,257.02,2023-02-10,"Wang, Pearson and Lee",Clothing
3925,977867,Ryan,Humphrey,,1958-10-31,143.92,2023-08-13,"Kent, Reyes and Fisher",Cosmetic
3926,416336,Vanessa,Duran,,1980-10-25,83.96,2023-05-13,Pitts-Todd,Restaurant
3927,360272,Jacob,Reed,F,1977-10-26,54.94,2023-09-13,Hill-Mckenzie,Restaurant
3928,973854,Anthony,Spence,F,1955-11-01,258.99,2023-04-30,Moore-Johnson,Travel
3929,364951,Alan,Jackson,,1960-10-30,2784.57,2023-05-29,"Thompson, Bryant and Brady",Travel
3930,344348,Brian,Clark,F,1983-10-25,186.69,2023-06-02,Parrish-Shaw,Market
3932,406596,Kevin,Quinn,F,1988-10-23,306.73,2023-07-31,Barnes and Sons,Market
3933,50186,Leslie,Kennedy,F,1957-10-31,47.3,2023-05-14,Sherman PLC,Clothing
3934,333951,Patricia,Sanchez,F,1985-10-24,45.68,2023-07-01,"Bernard, Gibson and Boyd",Clothing
3936,620751,Joshua,Shaw,F,1964-10-29,103.83,2023-04-08,Butler-Blanchard,Cosmetic
3940,933889,Chloe,Sanchez,F,1973-10-27,219.75,2023-02-15,"Mcdonald, Simon and Mercado",Clothing
3941,485151,Andrew,Gonzalez,F,2000-10-20,326.44,2023-10-04,Lynch LLC,Market
3942,365539,Margaret,Mitchell,F,1976-10-26,258.75,2023-02-13,Schneider LLC,Market
3943,159774,Sydney,Malone,F,1954-11-01,124.81,2023-02-08,"Grant, Hoffman and Cooper",Cosmetic
3944,453348,Steven,Murphy,F,1972-10-27,84.34,2023-03-02,Davidson-Brown,Market
3946,820753,Robert,Summers,F,1971-10-28,140.21,2023-04-27,Camacho Inc,Market
3948,936385,Julie,Wheeler,F,1983-10-25,88.72,2023-01-13,Jones PLC,Market
3949,6229,Shannon,Miller,F,1960-10-30,2796.74,2023-07-14,Parker-Bishop,Travel
3950,500580,Lori,Wallace,F,1950-11-02,37.06,2023-09-06,Flowers Group,Market
3952,228626,Jeremy,Ellis,F,1979-10-26,195.34,2023-07-24,Obrien LLC,Cosmetic
3954,513771,Zachary,Willis,F,1995-10-22,58.1,2023-06-02,Mcgrath-Bailey,Market
3955,837868,Wendy,Jacobs,,1986-10-24,133.91,2023-10-07,White-Fox,Cosmetic
3956,268709,Alejandro,Miller,,1999-10-21,45.47,2023-05-28,Brown PLC,Cosmetic
3959,519244,Mary,Marshall,F,1957-10-31,37.41,2023-07-18,Mcintyre Ltd,Restaurant
3960,370957,Ruben,Freeman,F,1995-10-22,75.6,2023-04-22,Price-Pope,Cosmetic
3961,990780,Lynn,Patterson,F,1991-10-23,143.31,2023-01-17,Hampton and Sons,Clothing
3962,420913,Monica,Patel,F,1966-10-29,377.74,2023-06-27,Riggs Inc,Electronics
3963,352361,David,Miller,F,2000-10-20,353.71,2023-07-21,Harris and Sons,Market
3965,369886,Cassandra,Bruce,F,1952-11-01,244.77,2023-03-11,Allen-King,Electronics
3967,659757,Timothy,Taylor,F,1994-10-22,297.35,2023-02-17,"Kelly, Juarez and Solomon",Clothing
3971,666887,Antonio,Graham,F,1988-10-23,49.51,2023-02-04,Martinez-Phillips,Market
3973,618420,Wesley,Graham,F,1978-10-26,93.66,2023-02-14,Griffin PLC,Restaurant
3974,493047,Karen,Brown,,1990-10-23,72.58,2023-06-25,Foley LLC,Cosmetic
3975,495493,Nicholas,Taylor,F,1976-10-26,953.29,2023-02-08,Santos-Hickman,Electronics
3977,351,Brittany,Ruiz,F,2000-10-20,616.82,2023-05-31,Brown-Mata,Electronics
3981,729297,Karen,Johnson,F,1964-10-29,287.71,2023-06-16,Campbell LLC,Market
3982,342518,Kenneth,Mitchell,,1986-10-24,34.69,2023-05-28,Mueller and Sons,Restaurant
3984,687434,Patrick,Brooks,F,1963-10-30,957.11,2023-04-07,West and Sons,Electronics
3988,470180,Thomas,Peters,F,1952-11-01,916.22,2023-06-12,"Mitchell, White and Reed",Travel
3992,471597,Jonathan,Roth,,1949-11-02,475.01,2023-05-21,Hampton-Hunt,Electronics
3993,235970,Russell,Ryan,F,1960-10-30,21.06,2023-01-23,Baker and Sons,Cosmetic
3994,911410,Kimberly,Davis,,1968-10-28,164.44,2023-01-08,Lawson Group,Market
3995,120767,Jared,Griffin,F,1957-10-31,98.81,2023-04-28,Nguyen Ltd,Restaurant
3997,204705,Monique,Skinner,F,1950-11-02,67.41,2023-02-12,Jones-Phillips,Restaurant
4001,505602,Courtney,Hernandez,F,1978-10-26,56.64,2023-04-19,"Schmidt, Rowland and Brown",Restaurant
4002,809216,Robert,Joseph,F,1968-10-28,109.47,2023-06-11,"Obrien, Miranda and Williams",Cosmetic
4003,451399,Courtney,Watkins,F,1985-10-24,80.87,2023-10-09,"Mitchell, Nichols and Mercado",Electronics
4004,393531,James,Kaiser,F,1979-10-26,27.8,2023-04-29,Ross-Gibson,Clothing
4006,71456,Richard,Murphy,F,2004-10-19,1028.26,2023-09-27,Ruiz Group,Travel
4007,43229,Robert,Romero,,1989-10-23,99.4,2023-04-17,Horn Group,Restaurant
4009,790889,Steven,Casey,,1980-10-25,80.92,2023-10-06,Gibbs-Sanchez,Clothing
4013,273640,Gloria,Mason,F,2002-10-20,136.64,2023-08-27,"Leon, Garcia and Stephens",Cosmetic
4015,882758,Amy,Russo,F,1969-10-28,446.69,2023-06-17,"Wilson, Murray and Austin",Market
4016,108723,Mary,Everett,F,1953-11-01,89.5,2023-05-31,"Burton, Hernandez and Myers",Restaurant
4017,150486,Brandi,Cherry,,1974-10-27,1650.92,2023-01-25,"Phillips, Conrad and Bennett",Travel
4022,239915,Alison,Garcia,F,1969-10-28,44.79,2023-06-15,Hall Ltd,Restaurant
4023,545520,Michael,Lin,F,1958-10-31,1690.68,2023-05-07,"Johnson, Robinson and Jones",Travel
4024,55552,Samuel,Elliott,F,1950-11-02,150.06,2023-09-22,Wells-Scott,Cosmetic
4026,596444,Michael,Miller,F,1952-11-01,523.7,2023-07-27,"Walker, Valdez and Williams",Electronics
4028,195142,Priscilla,Browning,F,1998-10-21,61.31,2023-02-13,Reynolds Ltd,Cosmetic
4029,575767,Connor,Perry,F,1991-10-23,272.8,2023-04-28,"Cooley, Jackson and Wiley",Clothing
4030,232355,Margaret,Ortiz,F,1956-10-31,10.91,2023-06-10,"Ross, Bowen and Navarro",Restaurant
4031,535550,Erin,Brandt,F,1948-11-02,70.03,2023-05-18,"Stewart, Weaver and Williams",Clothing
4032,321409,Jennifer,Soto,,1990-10-23,32.74,2023-02-03,Hill Group,Cosmetic
4034,877659,Robert,Page,,1969-10-28,18.43,2023-09-17,Jones PLC,Restaurant
4036,211258,Heidi,Kemp,F,1965-10-29,44.32,2023-06-15,"Lang, Miller and Jimenez",Cosmetic
4037,541274,Margaret,Hernandez,F,1968-10-28,405.2,2023-06-17,"Ramirez, Garcia and Frederick",Electronics
4038,833647,Amy,Perez,F,1975-10-27,774.36,2023-06-02,Blair LLC,Electronics
4039,173521,Dorothy,Christian,F,1954-11-01,205.22,2023-04-06,"Campbell, Schmidt and Baxter",Clothing
4040,755294,Rita,Walker,F,1998-10-21,80.92,2023-02-20,Johnston-Mcdonald,Restaurant
4045,602400,Kenneth,Williams,F,1960-10-30,129.21,2023-06-20,White LLC,Market
4047,243009,Tyler,Murray,F,1986-10-24,51.0,2023-07-08,Brown-Adams,Restaurant
4048,220619,Jack,Chavez,F,1955-11-01,746.64,2023-10-04,Gonzalez-Martin,Electronics
4049,18638,Adam,Lucas,F,1974-10-27,98.12,2023-09-03,Stone-Snyder,Restaurant
4050,450345,Shawn,Newman,F,2003-10-20,37.64,2023-03-07,"Johnson, Brock and Clark",Restaurant
4051,798948,Victoria,Morgan,F,1966-10-29,251.56,2023-08-15,Riley-Torres,Travel
4052,298668,Brian,Mosley,F,2004-10-19,1673.57,2023-04-09,Jackson-Burns,Travel
4056,824249,Dominic,Wood,,1949-11-02,78.8,2023-01-29,"Murphy, Solis and Jacobs",Clothing
4057,642312,Michael,Jones,F,1970-10-28,46.77,2023-08-02,Maynard-Russell,Restaurant
4060,379381,Brady,Kelly,,1966-10-29,971.95,2023-02-13,Hernandez Group,Electronics
4069,565430,Amanda,Smith,F,1982-10-25,95.11,2023-06-24,"Brock, Perez and Parrish",Cosmetic
4071,227325,Larry,Carter,F,1995-10-22,50.98,2023-02-20,Williamson PLC,Cosmetic
4074,620074,Walter,Richards,F,1968-10-28,341.08,2023-05-19,Lopez-Thomas,Electronics
4077,742204,Suzanne,Robinson,F,1954-11-01,133.61,2023-03-15,Wagner-Shepard,Cosmetic
4078,37328,Jacob,Smith,F,2005-10-19,921.21,2023-08-12,"Douglas, Charles and Rodriguez",Travel
4080,324949,Ryan,Carpenter,F,1973-10-27,260.7,2023-08-19,Wright Inc,Clothing
4082,672592,Kyle,Jones,F,1954-11-01,204.54,2023-03-31,"Ford, Shaw and Jones",Market
4083,270402,Tonya,Gould,,2002-10-20,267.07,2023-02-20,Yates-Ochoa,Clothing
4084,24712,Jordan,Sanders,F,1952-11-01,161.96,2023-02-12,Phelps Inc,Market
4086,505501,James,Francis,F,2000-10-20,45.65,2023-02-06,"Sanford, Sanchez and Padilla",Restaurant
4090,309668,Patricia,Ramos,F,1975-10-27,90.21,2023-10-06,Cortez PLC,Cosmetic
4093,523742,Jason,Vasquez,F,1952-11-01,234.65,2023-02-09,Levy-Avila,Market
4096,882905,Monica,Hanson,F,1964-10-29,36.41,2023-08-07,"Wallace, Orozco and Walker",Clothing
4100,629210,Janice,Edwards,F,2001-10-20,111.85,2023-09-30,Robertson LLC,Clothing
4103,96918,David,Stephenson,F,1982-10-25,238.17,2023-09-22,"Grant, Wood and Shaw",Electronics
4104,854017,Drew,Randolph,F,1967-10-29,7.18,2023-05-20,Roman-Campbell,Market
4105,261877,Allison,Smith,F,1971-10-28,1957.84,2023-05-27,Fry-Jackson,Travel
4109,887460,Melissa,Moody,,1991-10-23,453.95,2023-01-28,Small Inc,Market
4110,341811,Stephen,Knight,F,1966-10-29,223.66,2023-03-26,Jackson and Sons,Clothing
4112,343263,Rodney,Bradford,F,1957-10-31,2011.42,2023-07-01,"Mckay, Coffey and Wheeler",Travel
4113,567410,Emily,Reyes,,1991-10-23,132.06,2023-10-06,Holmes-Murphy,Cosmetic
4114,577439,Molly,Swanson,F,1977-10-26,622.35,2023-07-17,Hart and Sons,Electronics
4117,622832,Melanie,White,F,1976-10-26,292.29,2023-03-09,Patterson-Gray,Electronics
4119,10854,Sharon,Turner,,1953-11-01,22.86,2023-02-10,Richardson PLC,Clothing
4123,647689,Christopher,Harris,F,1948-11-02,632.37,2023-01-24,"Caldwell, Rollins and Sanders",Electronics
4124,346104,Jeanne,Bennett,,1969-10-28,30.09,2023-05-24,"Nixon, Johnson and Hurley",Restaurant
4126,756582,Julia,Washington,F,1986-10-24,131.26,2023-07-17,Ward and Sons,Cosmetic
4129,386293,Julia,Smith,F,1960-10-30,94.95,2023-03-23,"Paul, Mckee and Bryant",Cosmetic
4134,106711,Elizabeth,Luna,F,1996-10-21,107.48,2023-07-21,Miller LLC,Cosmetic
4136,993264,Jonathan,Turner,F,1949-11-02,192.83,2023-06-08,Jordan and Sons,Electronics
4137,64055,Harry,Middleton,F,1972-10-27,245.67,2023-05-24,Lowery-Clarke,Clothing
4138,327697,Jerry,Sims,F,1998-10-21,1563.5,2023-05-19,"Williams, Martinez and Lewis",Travel
4139,795028,Randy,Harris,F,1953-11-01,28.05,2023-05-30,"Campbell, Allen and Smith",Cosmetic
4142,774280,Holly,Murray,F,1961-10-30,218.79,2023-01-28,"Carter, Whitney and Stone",Travel
4144,780340,Samuel,Williams,F,1962-10-30,62.98,2023-02-22,"Martinez, Walker and Mathews",Restaurant
4148,10255,James,Mccarthy,,1950-11-02,1134.51,2023-01-17,Guzman-Hall,Travel
4151,486227,Emily,Williams,F,1990-10-23,592.17,2023-08-31,Strickland and Sons,Electronics
4154,365141,Jason,Mercado,F,1952-11-01,279.39,2023-04-04,"Coleman, Wagner and Nicholson",Market
4156,950374,Kristine,Ortiz,F,1960-10-30,226.71,2023-08-09,"Rosales, Ford and Hill",Clothing
4157,263212,Martin,Miller,F,1948-11-02,29.28,2023-01-31,Hartman PLC,Restaurant
4158,781571,Dylan,Garcia,F,1976-10-26,2257.68,2023-04-25,Williamson-Flores,Travel
4159,990862,Anna,Miller,F,1953-11-01,990.49,2023-04-03,Montoya PLC,Electronics
4161,676954,Kyle,Stanley,F,2003-10-20,216.84,2023-09-01,"Gill, Thomas and Morris",Clothing
4168,26675,Stephen,Russell,F,1962-10-30,166.6,2023-03-15,Stone and Sons,Cosmetic
4170,967388,Steven,Diaz,F,1965-10-29,286.11,2023-07-06,"Nelson, Kennedy and Harris",Market
4171,798193,Brett,Myers,F,1967-10-29,187.65,2023-01-29,"Herring, Hughes and Clark",Market
4172,244330,Donna,Hernandez,F,1996-10-21,944.71,2023-02-15,Knox and Sons,Electronics
4173,314287,William,Schultz,F,2001-10-20,1123.91,2023-03-14,Crawford-Shields,Travel
4176,298961,Richard,Carrillo,,1976-10-26,824.21,2023-02-08,Hubbard-Ellis,Electronics
4177,817033,John,Wood,F,1971-10-28,330.1,2023-09-25,Bonilla Group,Market
4179,3857,Thomas,Benson,F,1998-10-21,176.49,2023-03-22,"Trujillo, Coleman and Martin",Clothing
4181,428359,Brent,Mendoza,F,1963-10-30,2951.95,2023-07-09,Cherry LLC,Travel
4183,763251,David,Padilla,F,1963-10-30,240.29,2023-06-26,Farley-Ferguson,Market
4184,605683,Jennifer,Walters,F,1980-10-25,2651.24,2023-03-14,Benson-Lopez,Travel
4185,916726,Beverly,Jones,F,1997-10-21,600.72,2023-08-09,"Smith, Vargas and Wright",Electronics
4189,869207,Timothy,Sanchez,F,2002-10-20,72.34,2023-04-29,Brown-Carter,Restaurant
4190,663543,Mary,Garrison,F,2002-10-20,222.34,2023-03-03,"Simpson, Roberts and Casey",Market
4191,734881,Nicholas,Walker,F,1961-10-30,2468.06,2023-03-07,Wilson and Sons,Travel
4194,441400,Amanda,Sullivan,F,1978-10-26,35.8,2023-05-06,"Nichols, Allen and Schmidt",Market
4196,303049,Ryan,Mercer,F,1979-10-26,32.09,2023-01-20,Harris-Strickland,Restaurant
4197,606011,Michele,Black,,1973-10-27,174.42,2023-03-30,"Hill, Ramos and Wolfe",Cosmetic
4199,955933,Tammy,Green,F,1958-10-31,65.52,2023-05-18,Cunningham Ltd,Clothing
4202,992745,Andrea,Harris,,1976-10-26,368.31,2023-04-21,Edwards-Sellers,Electronics
4203,308187,Megan,White,,1978-10-26,87.9,2023-06-19,"Johnson, Bonilla and Duncan",Restaurant
