,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
3228,701850,Jessica,Campos,M,1960-10-30,1506.98,2023-08-21,"Davila, Mendoza and Boyer",Travel
3229,404425,Charles,Johnson,M,1960-10-30,65.7,2023-04-05,Williams LLC,Market
3233,970296,Jessica,Daniels,M,1950-11-02,28.54,2023-08-29,"Nunez, Myers and Roman",Cosmetic
3239,345125,Wayne,Meadows,M,1993-10-22,276.47,2023-04-27,Mora PLC,Market
3241,570182,Carl,Thompson,M,1965-10-29,1043.15,2023-03-22,Roman LLC,Travel
3242,809921,Allison,Hines,M,1970-10-28,809.93,2023-02-04,Ferguson-Austin,Electronics
3243,521024,Scott,Sanders,M,2001-10-20,66.82,2023-01-20,Green Inc,Cosmetic
3244,492938,Mark,Hamilton,M,1986-10-24,89.35,2023-07-21,Howell-Ayers,Restaurant
3250,940220,Eric,Richardson,M,1995-10-22,589.42,2023-03-19,Rodriguez Inc,Electronics
3251,581743,Brooke,Ingram,M,1979-10-26,53.29,2023-06-13,Williams-Anderson,Cosmetic
3253,355097,Brittany,Maldonado,M,1987-10-24,689.53,2023-02-02,Woods and Sons,Electronics
3254,584288,Charles,Smith,M,1969-10-28,577.34,2023-08-19,Kim-Vaughn,Electronics
3255,170807,Matthew,Griffin,M,1959-10-31,47.43,2023-08-06,Smith-Wilson,Restaurant
3256,678619,Benjamin,Rhodes,M,1986-10-24,730.86,2023-05-12,Pineda LLC,Travel
3257,886058,Tamara,Smith,M,1992-10-22,1752.9,2023-05-14,"Ochoa, Robinson and Madden",Travel
3258,223368,Michael,Miller,M,1993-10-22,75.54,2023-06-15,Gibson-Cain,Restaurant
3261,79062,Lisa,Gates,M,1964-10-29,54.74,2023-07-01,Jones-Chang,Market
3262,930957,Patrick,Fisher,M,1989-10-23,75.47,2023-03-26,"Diaz, Morales and Wang",Clothing
3263,530749,Alexa,Morgan,M,1960-10-30,291.18,2023-04-11,"Howard, Smith and Stewart",Clothing
3264,600858,Michael,Cunningham,M,1995-10-22,79.56,2023-07-07,"Hernandez, Warren and Shaffer",Cosmetic
3265,624039,Joseph,Clark,M,1961-10-30,297.54,2023-07-24,"Cook, Hartman and Walker",Electronics
3266,351438,Alex,Davis,M,1998-10-21,366.55,2023-08-27,Weeks Ltd,Market
3267,767652,Michele,Perry,M,1976-10-26,254.56,2023-08-24,"Merritt, Davis and Johnson",Market
3272,822495,Scott,Kim,M,2004-10-19,216.2,2023-09-15,Brown-Palmer,Clothing
3273,883301,Erika,Gonzalez,M,1994-10-22,116.5,2023-09-13,Mcintyre-Thomas,Clothing
3276,131995,Scott,Rosario,M,2002-10-20,963.53,2023-02-16,Wright-Woods,Travel
3278,349809,Angelica,Nelson,M,1971-10-28,186.64,2023-09-26,Mitchell-Howell,Cosmetic
3280,861366,Evelyn,Brown,M,1956-10-31,193.71,2023-06-09,Mcbride-Taylor,Cosmetic
3282,840523,Becky,Klein,M,1949-11-02,197.34,2023-03-04,Farmer and Sons,Clothing
3283,229842,Anna,Oliver,M,1992-10-22,62.24,2023-02-23,Smith Inc,Restaurant
3286,342871,Matthew,Moyer,M,1954-11-01,409.29,2023-03-12,Tapia-Martinez,Market
3290,753422,Stuart,Chambers,M,1969-10-28,327.73,2023-02-07,Chambers and Sons,Market
3293,563913,William,Sims,M,1986-10-24,451.31,2023-04-12,Davis-Gonzalez,Travel
3295,105817,Candice,Davis,M,1982-10-25,309.76,2023-01-13,Ramirez-Hunt,Market
3296,204917,Carolyn,Mcbride,M,1954-11-01,42.13,2023-07-05,Jackson-Perez,Restaurant
3303,347499,Eric,Nielsen,M,1978-10-26,1222.33,2023-08-16,"Duffy, Stephens and Knight",Travel
3306,299231,Kenneth,Mayer,M,1956-10-31,71.79,2023-04-27,"Goodwin, Fisher and Clark",Cosmetic
3316,304694,Michael,Williams,M,1971-10-28,1218.91,2023-07-27,Page Ltd,Travel
3319,220168,Daniel,Woods,M,1963-10-30,79.3,2023-06-09,Reed Inc,Restaurant
3322,795889,Elizabeth,Smith,M,2000-10-20,71.35,2023-10-06,Sandoval Ltd,Cosmetic
3324,113522,Grant,Boone,M,1989-10-23,226.01,2023-03-10,Spencer-Matthews,Clothing
3329,372606,Kayla,Combs,M,1993-10-22,67.49,2023-06-22,Powers and Sons,Clothing
3333,342627,Tracy,Hughes,M,1955-11-01,86.1,2023-06-10,"Boone, Mcdonald and Pollard",Cosmetic
3336,433164,Jonathan,Bishop,M,1980-10-25,246.48,2023-01-28,Thompson Inc,Clothing
3341,230776,Christine,Kim,M,1975-10-27,80.47,2023-10-11,"Weaver, Walter and Williams",Cosmetic
3343,831228,Stephen,White,M,1957-10-31,208.9,2023-01-16,Holmes-Young,Clothing
3344,955964,Monica,Love,M,2004-10-19,470.91,2023-01-10,"Moore, Martinez and Elliott",Electronics
3348,594981,Carlos,Zimmerman,M,1989-10-23,76.73,2023-03-24,Castillo-Butler,Restaurant
3349,866177,Alyssa,Black,M,1991-10-23,113.01,2023-07-11,Thomas-Goodwin,Clothing
3353,108302,Wesley,Garner,M,1971-10-28,40.12,2023-01-28,Perez-Dixon,Restaurant
3354,282311,James,Morris,M,1997-10-21,130.81,2023-06-06,Johnson Group,Market
3355,686122,Julie,Figueroa,M,1958-10-31,397.34,2023-03-21,Reynolds LLC,Market
3356,757709,Barbara,Kim,M,1987-10-24,485.09,2023-03-04,Mason Inc,Market
3359,328758,Melinda,Jones,M,1952-11-01,1547.59,2023-08-14,Kennedy PLC,Travel
3361,921273,Robert,Hart,M,2005-10-19,166.19,2023-08-28,Giles and Sons,Market
3364,183020,Lisa,Rivas,M,1958-10-31,1856.21,2023-04-22,Martinez-Valdez,Travel
3365,543203,Kimberly,Valencia,M,1981-10-25,474.76,2023-06-05,"Medina, Cook and Mccullough",Electronics
3366,910278,Ryan,Johnson,M,1992-10-22,505.42,2023-09-14,"Tran, White and Anderson",Electronics
3371,384399,David,Parker,M,1989-10-23,915.13,2023-09-18,Steele-Lynch,Electronics
3375,931941,Karen,Macdonald,M,1982-10-25,54.43,2023-06-12,"Sanchez, Reynolds and Hamilton",Restaurant
3376,599665,Matthew,Bell,M,1975-10-27,37.16,2023-04-17,Adams and Sons,Cosmetic
3377,514958,William,Tate,M,1986-10-24,14.91,2023-07-11,Cox and Sons,Restaurant
3382,665900,Diane,House,M,2001-10-20,73.19,2023-01-16,Fuller-Moore,Clothing
3384,265257,Kathleen,Santiago,M,1955-11-01,90.44,2023-10-07,Evans PLC,Cosmetic
3385,888301,Daniel,Lopez,M,1959-10-31,91.41,2023-06-08,"Rogers, Baker and Fitzgerald",Clothing
3386,671101,Eric,Payne,M,1959-10-31,285.58,2023-07-05,"West, Rhodes and Singh",Clothing
3387,616734,Jonathan,Clark,M,1952-11-01,2163.66,2023-07-27,"Gutierrez, Smith and Gonzalez",Travel
3397,553206,Jacob,Adams,M,1970-10-28,205.15,2023-06-17,"White, Hogan and Singleton",Market
3399,655192,Tina,Richmond,M,1990-10-23,137.62,2023-04-30,"Harris, Johnson and Brown",Market
3400,358854,Mark,Jackson,M,1994-10-22,74.34,2023-10-12,"Thornton, Warner and Kelley",Restaurant
3404,994202,Gregory,Wilson,M,1962-10-30,88.79,2023-08-06,"Richardson, Joseph and Contreras",Clothing
3406,351393,Edward,Marks,M,1951-11-02,165.45,2023-07-05,"White, Robinson and Garrett",Market
3409,159277,Mary,King,M,1968-10-28,158.13,2023-08-18,"Hunt, Rios and Holden",Market
3411,476642,Michelle,James,M,1989-10-23,53.83,2023-01-24,"Snyder, Orozco and Velasquez",Restaurant
3417,287798,Kevin,Green,M,2001-10-20,81.81,2023-05-04,"Montgomery, Gonzalez and Miller",Restaurant
3422,752997,Christine,Hull,M,1960-10-30,125.32,2023-05-24,"Anderson, Chapman and Giles",Cosmetic
3423,664003,Christina,Martinez,M,1977-10-26,257.76,2023-08-19,"Baker, Perry and Davis",Clothing
3425,968610,Mario,Johnson,M,1969-10-28,41.55,2023-06-15,"Farmer, Moss and Smith",Cosmetic
3426,912815,Jeremy,Davis,M,1963-10-30,348.27,2023-09-21,Griffin PLC,Market
3428,826988,Samantha,Gallagher,M,1962-10-30,127.94,2023-05-31,"Holland, Ellis and Willis",Market
3432,872196,Derrick,Davis,M,1948-11-02,124.52,2023-01-10,Patton-Russell,Cosmetic
3436,658603,Olivia,Williams,M,1983-10-25,2463.33,2023-09-14,Walker Ltd,Travel
3438,287840,Chris,Shepherd,M,1991-10-23,239.14,2023-05-01,Smith Inc,Clothing
3440,645315,Joseph,Cruz,M,1956-10-31,62.91,2023-10-14,George Ltd,Cosmetic
3451,817427,Kyle,King,M,1957-10-31,62.15,2023-08-01,Dean-Hernandez,Clothing
3453,773108,Michael,Dunn,M,1959-10-31,309.94,2023-01-24,Murphy-Gonzalez,Market
3457,778503,Leslie,Brooks,M,1999-10-21,193.69,2023-09-13,Roy-Barnes,Electronics
3458,911527,Melissa,Robinson,M,2000-10-20,197.91,2023-07-13,"Williamson, Padilla and Robinson",Cosmetic
3461,993654,Russell,Jones,M,1971-10-28,1271.77,2023-06-17,"Moss, Perez and Estrada",Travel
3463,973761,Kelly,Herring,M,1982-10-25,84.71,2023-05-06,"Barrett, Adkins and Wu",Restaurant
3464,272552,Danielle,Hernandez,M,1978-10-26,25.91,2023-03-22,"Powell, Lee and Kelley",Restaurant
3466,302631,Molly,Fox,M,1968-10-28,28.06,2023-10-08,Tapia-Bryant,Restaurant
3467,326148,Rachel,Dickerson,M,1977-10-26,70.79,2023-08-26,Peters-Martinez,Clothing
3469,359910,Jennifer,Harris,M,1991-10-23,225.88,2023-05-05,Taylor-Hart,Market
3472,743057,Robert,Alvarez,M,1990-10-23,224.46,2023-01-07,"Young, King and Barron",Travel
3476,391302,Kathy,Potts,M,1980-10-25,166.02,2023-05-07,"Padilla, Mullins and Garza",Cosmetic
3480,980254,Philip,Rowland,M,1958-10-31,95.81,2023-01-21,Franco Group,Market
3481,965505,Nathan,Jones,M,1967-10-29,279.31,2023-10-11,Richmond Ltd,Clothing
3482,123180,Steven,Glenn,M,1957-10-31,108.46,2023-09-30,Brown-Tucker,Clothing
3485,846977,Leslie,Osborne,M,1994-10-22,453.95,2023-04-11,James Ltd,Market
3489,913555,Mary,Hogan,M,1952-11-01,290.6,2023-01-31,"Lee, Gordon and Soto",Clothing
3490,570706,Chelsea,Hernandez,M,1948-11-02,2712.67,2023-03-14,"Fry, Brooks and Wang",Travel
3492,252722,Brian,Ortiz,M,2003-10-20,119.88,2023-05-10,Williams-Powers,Market
3498,719465,Gabriel,Nguyen,M,1951-11-02,54.33,2023-09-17,Wilson Ltd,Restaurant
3499,252741,James,Wiley,M,2002-10-20,98.42,2023-04-07,Clark-Smith,Cosmetic
3505,246686,Monica,Young,M,1998-10-21,383.12,2023-07-01,Foley Ltd,Market
3506,694969,Jeremy,Baker,M,1981-10-25,326.61,2023-02-25,Boyd Ltd,Market
3507,921170,Amanda,Mclean,M,1997-10-21,1591.5,2023-01-26,Myers LLC,Travel
3508,891197,Amy,Rogers,M,1955-11-01,165.26,2023-10-12,Perez PLC,Cosmetic
3510,773905,Ruben,Mcdowell,M,1961-10-30,46.53,2023-06-26,Clark LLC,Market
3511,302462,Benjamin,Hamilton,M,1986-10-24,185.03,2023-09-14,Sullivan-Cowan,Cosmetic
3516,613723,Donna,Pearson,M,1987-10-24,460.53,2023-09-29,Snow LLC,Electronics
3518,992888,Felicia,Clark,M,1959-10-31,2196.0,2023-03-21,"Mitchell, Herrera and Miller",Travel
3521,162792,Howard,Miller,M,1965-10-29,195.43,2023-05-23,Hunt-Carter,Cosmetic
3524,366890,Timothy,Castillo,M,1965-10-29,71.47,2023-06-25,"Novak, Sosa and Montoya",Restaurant
3525,345667,Rebecca,Cline,M,1997-10-21,1919.38,2023-01-18,"Robinson, Lawrence and Alexander",Travel
3531,610100,Mary,Roman,M,1996-10-21,45.5,2023-05-23,Lynn-Perkins,Restaurant
3532,118996,Lawrence,Booth,M,1972-10-27,98.43,2023-06-18,Haney Group,Market
3534,384196,Brittany,Burke,M,1971-10-28,344.02,2023-05-17,Livingston-Leon,Market
3536,234181,William,Perez,M,1975-10-27,2680.19,2023-04-01,Rollins Inc,Travel
3538,503151,Martha,Chang,M,1956-10-31,343.29,2023-01-17,"Greene, Hernandez and Wilson",Electronics
3540,920982,Elijah,Schneider,M,1991-10-23,356.06,2023-08-07,Parks Group,Market
3546,13450,James,Phillips,M,1983-10-25,233.41,2023-03-13,Schneider-Snyder,Market
3547,623977,Matthew,Stone,M,1974-10-27,150.61,2023-03-07,Johnson-Wade,Clothing
3550,401221,Jacqueline,Bolton,M,1987-10-24,479.28,2023-08-12,Campbell PLC,Market
3553,384674,Jacqueline,Smith,M,2004-10-19,525.35,2023-01-02,Rivera PLC,Electronics
3555,269905,Tracy,Mcdaniel,M,1956-10-31,1618.16,2023-06-20,"Lawrence, White and Tran",Travel
3559,327782,Anna,Rodriguez,M,1964-10-29,304.91,2023-02-05,"Wang, Taylor and Jackson",Electronics
3562,839700,Erica,Smith,M,1970-10-28,93.94,2023-06-03,"Garcia, Jones and Johnson",Restaurant
3565,790721,Teresa,Morris,M,1980-10-25,47.72,2023-10-10,"Hughes, Wells and Campos",Restaurant
3567,766753,Andrea,Taylor,M,1957-10-31,291.83,2023-01-18,"Green, Garcia and Hill",Clothing
3569,684338,Jared,Medina,M,1994-10-22,57.53,2023-07-10,Mann and Sons,Clothing
3572,738852,Gerald,Lowe,M,1955-11-01,569.24,2023-01-29,Williams-Kim,Electronics
3573,514193,Brian,Jones,M,1966-10-29,96.47,2023-05-30,"Rowland, Ross and Warner",Restaurant
3574,805170,Brian,Howard,M,1997-10-21,165.25,2023-04-01,Drake-Jones,Electronics
3575,57073,Alexa,Cabrera,M,1958-10-31,271.13,2023-01-11,"Fisher, Flores and Hughes",Clothing
3578,486018,Casey,Diaz,M,1995-10-22,48.64,2023-09-27,Cruz-Bird,Restaurant
3581,389632,Raven,Wallace,M,1960-10-30,37.3,2023-05-01,Griffin Group,Clothing
3588,842770,Jason,Mitchell,M,1965-10-29,215.06,2023-06-24,Little Ltd,Clothing
3594,572936,James,Richardson,M,1951-11-02,43.2,2023-04-10,Brown LLC,Clothing
3595,596220,Brandon,King,M,1952-11-01,227.44,2023-04-13,Brady LLC,Clothing
3596,540037,Shannon,Roberts,M,1987-10-24,648.99,2023-02-28,Cooper-Morales,Electronics
3597,204101,Andrea,Briggs,M,1954-11-01,127.2,2023-10-13,"Wyatt, Buckley and Allen",Cosmetic
3598,89075,Kenneth,Ellis,M,2001-10-20,117.98,2023-01-25,"Evans, Wilson and Brewer",Cosmetic
3601,272818,Gabrielle,Medina,M,1972-10-27,157.34,2023-09-04,Rhodes-Lamb,Cosmetic
3602,276937,Lisa,Clark,M,1961-10-30,1170.65,2023-04-24,"Cervantes, Rangel and Ellis",Travel
3604,251977,Michelle,Terry,M,1990-10-23,385.49,2023-07-28,Perez-House,Market
3606,421975,Robin,Brown,M,1998-10-21,244.71,2023-01-19,Reynolds-Brewer,Clothing
3608,558485,Christopher,Erickson,M,1986-10-24,30.07,2023-03-12,"Kennedy, Leonard and Costa",Restaurant
3609,805527,Barbara,Nelson,M,1953-11-01,141.14,2023-05-04,Morgan-Harmon,Clothing
3611,557361,Erik,Townsend,M,1949-11-02,999.12,2023-10-11,Mueller-Carrillo,Travel
3615,41347,Sharon,Salazar,M,1982-10-25,66.32,2023-04-25,"Schneider, Hunt and Davis",Cosmetic
3617,514714,Cynthia,Tate,M,1981-10-25,70.37,2023-10-01,Black Group,Electronics
3621,525609,Jacqueline,Allen,M,1975-10-27,211.65,2023-08-22,"Reed, Quinn and Morales",Travel
3624,243098,Ashley,Brown,M,1998-10-21,284.94,2023-02-11,Adams Inc,Market
3628,242913,Michael,Hawkins,M,1954-11-01,1399.85,2023-06-17,"Peters, Coleman and Thompson",Travel
3635,805607,Melissa,Moore,M,1963-10-30,161.64,2023-06-02,Acosta PLC,Cosmetic
3639,106208,Anna,Barnes,M,2001-10-20,76.67,2023-02-22,Burke Inc,Cosmetic
3641,916835,Thomas,Spencer,M,2005-10-19,365.97,2023-08-31,Silva-Cortez,Electronics
3642,973686,Maria,Short,M,1996-10-21,78.5,2023-04-19,Rodriguez Inc,Restaurant
3643,218658,Roberto,Vasquez,M,1984-10-24,2888.91,2023-01-01,Andrade-Carson,Travel
3644,630919,Joseph,Orr,M,1987-10-24,136.51,2023-09-17,Buck-Bell,Clothing
3645,972694,Brian,Shea,M,1963-10-30,44.72,2023-09-04,Rhodes-Suarez,Cosmetic
3647,194861,Amy,Hansen,M,1993-10-22,103.76,2023-06-24,Gonzalez-Brown,Cosmetic
3648,225728,Elizabeth,Reyes,M,2002-10-20,57.5,2023-07-05,"Rose, Elliott and Thompson",Restaurant
3650,659119,Austin,Watson,M,1989-10-23,366.6,2023-09-22,Little-Floyd,Market
3652,739058,Nicole,Gutierrez,M,1971-10-28,375.98,2023-02-10,Davis Inc,Market
3653,50838,Dana,Williamson,M,1980-10-25,893.03,2023-07-11,Saunders-Werner,Electronics
3654,395480,Kara,Lopez,M,1958-10-31,47.7,2023-01-28,"Hurst, Monroe and Sullivan",Cosmetic
3658,843760,Katie,Avila,M,1961-10-30,602.48,2023-06-13,"Torres, Martinez and Fuentes",Electronics
3659,357670,Steven,Moore,M,1972-10-27,718.39,2023-01-11,Elliott LLC,Electronics
3661,347851,Alexander,Shaw,M,1981-10-25,113.76,2023-08-08,Simpson-Salas,Cosmetic
3662,117145,Brenda,Carr,M,1990-10-23,253.4,2023-01-31,Mcpherson Inc,Clothing
3663,195438,Andrea,Mitchell,M,1992-10-22,173.69,2023-07-07,Moreno-Newman,Market
3664,384039,Dana,Sullivan,M,1980-10-25,38.5,2023-02-05,Ross Inc,Clothing
3665,509152,Brooke,Trevino,M,1967-10-29,20.31,2023-07-01,"Hodges, Peters and Wells",Restaurant
3668,240761,Hector,Schultz,M,1991-10-23,68.36,2023-05-28,Fowler-Phillips,Restaurant
3669,399820,John,Garrett,M,1989-10-23,107.77,2023-07-12,"Adams, Thomas and Bush",Clothing
3670,591767,Sarah,Vaughn,M,1963-10-30,177.4,2023-09-16,Fernandez Inc,Clothing
3673,101993,Karen,Brennan,M,1954-11-01,590.44,2023-01-23,"Williams, Kennedy and Zamora",Electronics
3674,456460,Scott,Nixon,M,2001-10-20,203.49,2023-10-09,"Allen, French and Miller",Clothing
3675,583075,Tabitha,Horn,M,1981-10-25,69.81,2023-08-22,Murillo-Choi,Restaurant
3678,577031,William,Wilson,M,2001-10-20,47.7,2023-05-22,Brown-Smith,Restaurant
3680,316003,Jacqueline,Reilly,M,1950-11-02,90.48,2023-03-20,"Ramos, Payne and Kirk",Clothing
3683,762588,Maria,Thomas,M,1972-10-27,169.08,2023-03-04,"Bonilla, Thomas and Wade",Clothing
3684,445206,Manuel,Simmons,M,1952-11-01,651.2,2023-01-02,Walsh-Fischer,Electronics
3686,427106,Joseph,Perkins,M,1955-11-01,2607.68,2023-09-24,"Smith, Campos and Christensen",Travel
3687,197107,Casey,Stark,M,1976-10-26,883.75,2023-06-08,Benson Ltd,Electronics
3688,601978,Donna,Reese,M,1959-10-31,265.43,2023-03-12,"King, Roman and Willis",Clothing
3700,396809,Monica,Estrada,M,1976-10-26,198.31,2023-02-18,"Tucker, Lee and Rodriguez",Electronics
3705,693439,Melissa,Thomas,M,1959-10-31,267.5,2023-05-04,James LLC,Clothing
3707,869728,Karla,Figueroa,M,2003-10-20,191.75,2023-02-09,Garrett-Sutton,Cosmetic
3708,189056,Benjamin,Johnson,M,1985-10-24,275.92,2023-05-24,Brooks-Johnson,Market
3709,471506,Sean,Vega,M,1988-10-23,2397.48,2023-01-21,Morton PLC,Travel
3712,961313,Alexander,Porter,M,1967-10-29,2938.06,2023-04-22,"Anderson, Summers and Johnson",Travel
3713,342566,George,Cook,M,1999-10-21,973.87,2023-05-08,"Fischer, Sutton and Martinez",Electronics
3716,969435,Shelley,Rogers,M,1954-11-01,30.32,2023-08-03,Williams Group,Clothing
3717,684590,Robert,Phillips,M,1994-10-22,38.41,2023-09-09,Ramos-Rich,Cosmetic
3718,456600,Christina,Bell,M,1960-10-30,746.19,2023-01-18,Garcia Ltd,Travel
3719,101712,Randy,Young,M,1985-10-24,12.66,2023-02-03,Kane-Dalton,Restaurant
3723,352778,Judith,Sullivan,M,1992-10-22,91.18,2023-05-20,Ford-Bright,Restaurant
3726,511735,John,Wilkins,M,1973-10-27,207.67,2023-01-31,Smith PLC,Clothing
3728,541555,Steven,Martinez,M,1974-10-27,2303.28,2023-02-05,Simmons-Watson,Travel
3729,221795,Julie,Ward,M,1949-11-02,173.22,2023-04-06,Wolf Inc,Electronics
3730,490,Andrea,Mathis,M,1996-10-21,332.85,2023-07-25,Glover Group,Market
3733,599071,Alex,Mitchell,M,1965-10-29,702.33,2023-05-25,"Faulkner, Gonzalez and Scott",Travel
3734,952884,Sue,Roberts,M,1953-11-01,34.09,2023-06-08,"Gross, Garcia and Cox",Clothing
3735,548157,Stacy,Garcia,M,1988-10-23,142.87,2023-03-01,Robinson and Sons,Cosmetic
3737,145093,Roberto,Buchanan,M,1980-10-25,500.91,2023-06-28,Moore Inc,Travel
3739,622898,Luke,Bowers,M,1962-10-30,454.45,2023-06-26,Skinner Group,Market
3741,61603,Christopher,Medina,M,1968-10-28,77.15,2023-09-06,Baker-Johnson,Cosmetic
3742,272794,Kevin,Taylor,M,1961-10-30,316.77,2023-06-23,"Brown, Gamble and Beck",Market
3747,825913,Susan,Cline,M,1998-10-21,1756.57,2023-01-10,Mejia and Sons,Travel
3748,706431,Christian,Cervantes,M,2005-10-19,397.57,2023-03-25,Pace-Stephens,Electronics
3749,687093,Amanda,Flores,M,2003-10-20,261.96,2023-10-01,Marshall-James,Electronics
3751,238642,Lisa,Lee,M,1977-10-26,87.65,2023-02-19,"Fowler, Brady and Kennedy",Clothing
3754,493296,Gregory,Smith,M,1957-10-31,469.37,2023-07-05,"Smith, White and Moore",Travel
3757,621502,Tyler,Miranda,M,1972-10-27,291.59,2023-10-14,Combs Ltd,Market
3758,441579,Jennifer,Quinn,M,1971-10-28,78.63,2023-01-28,Garcia-Dean,Restaurant
3760,537316,Edward,Fox,M,1958-10-31,151.17,2023-08-04,"Bishop, Melendez and Nelson",Cosmetic
3761,929005,Megan,Jimenez,M,1998-10-21,1798.56,2023-03-01,Pena and Sons,Travel
3762,332945,Robert,Henderson,M,1988-10-23,939.28,2023-03-25,Rice Ltd,Electronics
3764,980335,Benjamin,Martinez,M,1949-11-02,49.53,2023-07-15,Fisher Inc,Restaurant
3765,692151,Gary,Anderson,M,1972-10-27,346.47,2023-02-12,Lee and Sons,Market
3769,256522,Stacy,Hanna,M,1975-10-27,69.68,2023-09-26,Nguyen LLC,Cosmetic
3775,362815,Mitchell,Hahn,M,1965-10-29,2724.44,2023-01-13,Nelson Ltd,Travel
3777,271794,Sheila,Mora,M,1992-10-22,617.99,2023-06-11,Sanchez-Adams,Travel
3781,383938,Stephen,Taylor,M,1988-10-23,1676.5,2023-03-28,Shaw-Obrien,Travel
3782,487222,Felicia,Smith,M,1992-10-22,50.43,2023-07-15,"Orozco, Austin and Wiley",Restaurant
3783,580883,Emily,Reed,M,1962-10-30,243.14,2023-07-14,Holland-Montgomery,Clothing
3785,786967,Nicholas,Ward,M,1959-10-31,277.74,2023-06-03,Green-Orr,Clothing
3786,592812,Wendy,Day,M,1992-10-22,108.53,2023-05-21,Brown-Harper,Clothing
3788,993021,Alan,Smith,M,1965-10-29,836.77,2023-10-04,Williams-Harding,Travel
3789,965101,Kathy,Obrien,M,1964-10-29,65.91,2023-09-21,Young Group,Cosmetic
3790,769606,Heather,Cameron,M,1953-11-01,45.01,2023-02-21,Harrison Inc,Restaurant
3797,283954,Robert,Gardner,M,1983-10-25,104.48,2023-07-23,Sutton PLC,Clothing
3798,640675,Jesus,Lawson,M,1949-11-02,20.08,2023-05-09,"Garcia, Mccormick and Randall",Restaurant
3802,909038,Jonathan,Reed,M,1979-10-26,526.42,2023-09-27,King-Atkins,Electronics
3803,923195,Connie,Holmes,M,1951-11-02,722.66,2023-03-04,Long and Sons,Electronics
3805,100358,Benjamin,Ballard,M,1993-10-22,289.83,2023-01-31,Jimenez and Sons,Clothing
3807,180696,Jennifer,Lara,M,1989-10-23,170.89,2023-09-21,"Guerrero, Mann and Aguirre",Travel
3808,891556,Andrew,English,M,1951-11-02,179.02,2023-09-24,"Parrish, Fisher and Williams",Market
3811,925704,Linda,Estrada,M,1995-10-22,215.86,2023-01-10,"Miller, Martin and Jones",Clothing
3815,729720,David,Martinez,M,1997-10-21,262.65,2023-07-14,Hernandez Ltd,Market
3817,797485,Paige,Pacheco,M,2003-10-20,484.9,2023-04-14,Williams and Sons,Market
3818,913276,Robert,Roth,M,1960-10-30,163.35,2023-08-27,"Bonilla, Allen and Smith",Clothing
3820,256744,Teresa,Garcia,M,1971-10-28,1693.24,2023-02-22,Smith-Clarke,Travel
3830,688094,Brandon,Crawford,M,1984-10-24,796.81,2023-01-27,Miller LLC,Electronics
3832,313866,Emily,Davis,M,1976-10-26,22.84,2023-03-11,"Ruiz, Anderson and Ramos",Restaurant
3835,41945,Bruce,Jarvis,M,1948-11-02,703.53,2023-08-07,Leon LLC,Travel
3836,200525,Mary,Jackson,M,2003-10-20,25.5,2023-05-07,"Turner, Chase and Webster",Cosmetic
3837,156026,Brian,Buckley,M,1996-10-21,983.82,2023-06-17,Raymond-Gonzalez,Travel
3838,776823,Emily,Miller,M,1948-11-02,124.34,2023-07-21,Terry-Velazquez,Cosmetic
3843,80989,Daisy,Huynh,M,1989-10-23,859.32,2023-04-11,Clark-Hampton,Electronics
3845,575136,Shelby,Hill,M,1954-11-01,54.63,2023-01-18,"Green, Henry and Orozco",Restaurant
3848,5234,William,Perry,M,1986-10-24,31.98,2023-06-28,Levine-Jackson,Cosmetic
3852,40952,Shawn,Garrett,M,2003-10-20,138.79,2023-05-05,Dunn-Lindsey,Electronics
3853,970625,Travis,Williams,M,2001-10-20,111.83,2023-05-20,Smith-Day,Electronics
3856,905877,Richard,Davis,M,1948-11-02,2166.44,2023-03-25,Long Ltd,Travel
3857,141624,Paul,Howell,M,1982-10-25,286.69,2023-03-29,Blake Ltd,Clothing
3858,99059,Frank,Bennett,M,1988-10-23,2037.85,2023-06-25,Taylor-Lucas,Travel
3860,645674,Andrea,Peterson,M,1991-10-23,386.28,2023-09-05,Ramirez-Martin,Market
3862,54580,Annette,Key,M,1950-11-02,43.36,2023-07-14,"Lam, Davis and Humphrey",Restaurant
3863,526888,Erin,Singleton,M,1997-10-21,27.88,2023-06-17,Martin-Johnson,Cosmetic
